	id	price	surface	country	index
4835	01G6N8X97T75WSAPX062CGCSV7	1500.0	160.0	Malta	9.375
4836	01G6N8WGMXB0B74KYQZC08X0N5	1826.0	32.0	France	57.0625
4838	01G6N8WKB077TPQK608AB11G7X	999.24	61.0	Austria	16.380983606557376
4839	01G6N8WQM2G25KASNPRXW7VYGQ	800.0	130.0	Portugal	6.153846153846154
4840	01G6N8X83VMF715K6Z5DXVHGKZ	750.0	73.0	Belgium	10.273972602739725
4841	01G6N8WVAQGBKFQK3R7X1Y2BCV	1130.3500000000001	62.0	Denmark	18.23145161290323
4842	01G6N8X8Y7YNJGAV31CSPQDANH	1900.0	104.0	Belgium	18.26923076923077
4843	01G6N8WFARTG5X3AA3XKZ2A6JH	475.0	64.0	Spain	7.421875
4844	01G6N8WEVFKJMHCNQAW2M7FF4D	1100.0	64.0	Spain	17.1875
4845	01G6N8WG63KSRAE5BDKWTEP0TV	2373.0	120.0	France	19.775
4846	01G6N8X23Y73Y1ZAK6006KFS12	863.0	46.0	Finland	18.76086956521739
4847	01G6N8WMSHN2MERS9YYC2W3EB7	355.0	25.0	Austria	14.2
4848	01G6N8WMDT8R9VHSBD9WNAA73T	578.0	53.0	Austria	10.90566037735849
4850	01G6N8WYX0TWDD39KB0DBZMJWW	754.11	77.0	Sweden	9.793636363636363
4851	01G6N8X11QK2FYES14PJ5BRVCR	912.9	52.0	Finland	17.55576923076923
4852	01G6N8X4AJWSE6EMN0NNC46XW1	104.7438	65.0	Bulgaria	1.6114430769230768
4854	01G6N8X7SCRG8YNTHSTTJMXNCN	895.0	95.0	Belgium	9.421052631578947
4855	01G6N8WWBGWVBFK1NFD7SYW71T	672.0	40.0	Poland	16.8
4856	01G6N8WYJXD20NDABF2T394TJ8	828.0	93.0	Sweden	8.903225806451612
4858	01G6N8WWR2PG255KSBRWS4QDF3	546.0	45.0	Poland	12.133333333333333
4859	01G6N8X0DXPKBJ1WXQTQZBPMD0	1584.0	46.0	Norway	34.43478260869565
4860	01G6N8WWSJNNY8CRXN7S3PGDEA	409.5	20.0	Poland	20.475
4861	01G6N8X2DB41K6QJKFYFB6JG2J	740.0	78.0	Finland	9.487179487179487
4863	01G6N8WV2WQGRTB0T3MRPJHM8P	775.762	119.0	Denmark	6.519008403361344
4864	01G6N8X0BDSZ58WXN6BR5KF18K	1296.0	47.0	Norway	27.574468085106382
4865	01G6N8WM3Q1WP8QYJCV0Z4HPHR	891.08	70.0	Austria	12.729714285714286
4866	01G6N8WB2B5F7ZGSCHA4E3JABE	1050.0	50.0	Italy	21.0
4867	01G6N8WF382Y8K4DQNGBGTKT14	1500.0	152.0	Spain	9.868421052631579
4868	01G6N8WVFBR1BDVWV1FNDV3XYA	2028.0	136.0	Denmark	14.911764705882353
4869	01G6N8X1DC4YQH5PS89HTC7BPT	761.0	76.0	Finland	10.013157894736842
4870	01G6N8X7Q0APXG303REBVHRCHY	890.0	122.0	Belgium	7.295081967213115
4871	01G6N8WS4GA89KWE8S9271GF90	1352.72	93.0	Netherlands	14.545376344086021
4872	01G6N8WFPSKFPVCHS4A5PAPSBG	383.0	18.0	France	21.27777777777778
4875	01G6N8WN1GCBMCMPGXBXH2C19N	1535.0	81.0	Switzerland	18.950617283950617
4876	01G6N8WV4DB8YQA5D2AABDH1PS	552.63	68.0	Denmark	8.126911764705882
4877	01G6N8WKRPPM9GHH87GTFK2YPW	777.6	58.0	Austria	13.406896551724138
4878	01G6N8WEFZFGQAP6MH3WG5Z2CZ	1100.0	58.0	Spain	18.96551724137931
4879	01G6N8X0HZFQNCK255V05XD6BG	1392.0	52.0	Norway	26.76923076923077
4880	01G6N8WD85YVS90CGB2VGAD35P	1400.0	80.0	Italy	17.5
4881	01G6N8WB6AHJFCY5T9S42WFVM0	500.0	13.0	Italy	38.46153846153846
4882	01G6N8X28JPYP28PT6027SWV56	380.0	23.0	Finland	16.52173913043478
4883	01G6N8WJSS44Z91W2RSWEZNAFF	749.0	38.0	Austria	19.710526315789473
4884	01G6N8WCTWYDMNVBA8GW48TPY6	500.0	75.0	Italy	6.666666666666667
4885	01G6N8WZRSTH9CHD5ED1GC6T5A	317.15999999999997	33.0	Sweden	9.61090909090909
4886	01G6N8WCMCSNP7KD45ZJWPCQAK	380.0	20.0	Italy	19.0
4887	01G6N8WDWM4QQ6DN7BJK12JTG2	825.0	60.0	Spain	13.75
4889	01G6N8WWDRVWQZ1PX653XQ9M40	336.0	32.0	Poland	10.5
4891	01G6N8WC61C27XPDS1Z1C7NC5C	1500.0	50.0	Italy	30.0
4893	01G6N8WP13YCXWDE187GJK34KA	570.0	78.0	Switzerland	7.3076923076923075
4894	01G6N8WX8P07E3QHYQYXJXK7BQ	294.0	40.0	Poland	7.35
4895	01G6N8X95ZZ8NCMR9R8XWCFFAZ	900.0	130.0	Malta	6.923076923076923
4896	01G6N8WSW9HJ5W8E223KS4P7QM	1052.3500000000001	71.0	Denmark	14.821830985915495
4897	01G6N8WVNB7CBXMHBVT0XP6QHM	1235.0	84.0	Denmark	14.702380952380953
4898	01G6N8WG8EC3MXEB7CXV8PQ6QF	828.0	40.0	France	20.7
4900	01G6N8WR1PJKPX4PD2W1EJA701	425.0	20.0	Netherlands	21.25
4901	01G6N8WXP62D0M6DBHEG8Z7XGA	1.0	175.0	Greece	0.005714285714285714
4902	01G6N8X10PSTE696S3663Q9MJP	1020.0	37.0	Finland	27.56756756756757
4904	01G6N8WW1XMSDRMFGWSK95GTPW	294.0	30.0	Poland	9.8
4905	01G6N8XD1PQBP0GW5BZA43DXB5	58000.0	110.0	Romania	527.2727272727273
4906	01G6N8WCV4P92DD6FZQH8ER5BX	1500.0	145.0	Italy	10.344827586206897
4908	01G6N8X6N4FCXR35JZW08FAT6B	1900.0	54.0	Luxembourg	35.18518518518518
4909	01G6N8WK5Y3N6VH9PAT0YKMPR7	824.99	53.0	Austria	15.565849056603774
4910	01G6N8WJQ5T3JHZ9AC457G7K0Z	1.0	73.0	Austria	0.0136986301369863
4911	01G6N8WCZ1D8T7QA13V4AR2Q48	400.0	84.0	Italy	4.761904761904762
4912	01G6N8XBJVHMJ4ARC4PYXSZ1NM	100.0	534.0	Romania	0.18726591760299627
4914	01G6N8WXG6GFMY16BQXHSNRCMB	756.0	83.0	Poland	9.108433734939759
4915	01G6N8WQ1AYPK5YX5P1KB3NECB	2500.0	115.0	Portugal	21.73913043478261
4916	01G6N8WZ5JQP5WRY3NJP9A9WF0	342.0	35.0	Sweden	9.771428571428572
4917	01G6N8XCS5D962DQ7CTWXV77M4	70.0	36.0	Romania	1.9444444444444444
4919	01G6N8X13H2RG8SAVPX06WP589	988.0	56.0	Finland	17.642857142857142
4921	01G6N8WTYYM7CQVBWE10CQPPP2	1235.0	101.0	Denmark	12.227722772277227
4923	01G6N8XCKKJPH42J4FWWFXPK3F	96.0	57.0	Romania	1.6842105263157894
4924	01G6N8WW8WGBMGHD5KT18YZ89G	336.0	57.0	Poland	5.894736842105263
4926	01G6N8X1SP4B94BF9N8Y64P9F5	994.0	54.0	Finland	18.40740740740741
4927	01G6N8WNKKSW1WQ290G689MZK1	300.0	65.0	Switzerland	4.615384615384615
4928	01G6N8X3R90K2Q3BHYFVA46WBC	3200.0	185.0	Republic	17.2972972972973
4929	01G6N8WFVWJ384VW6F27E96PVE	440.0	17.0	France	25.88235294117647
4930	01G6N8WH7QDM2RQGDSBJ28YGNP	1143.0	102.0	Austria	11.205882352941176
4931	01G6N8WE93DVRTJR8CEEWMDMSQ	1500.0	106.0	Spain	14.150943396226415
4932	01G6N8WX17MFERH1JJCX56VTAV	567.0	38.0	Poland	14.921052631578947
4933	01G6N8X14BF50WM5PYF3BQF26H	761.0	30.0	Finland	25.366666666666667
4934	01G6N8WJQJEMJM5HWNKHH7WNWG	779.0	47.0	Austria	16.574468085106382
4935	01G6N8WXM82TPXB9103YAYKM7P	378.0	18.0	Poland	21.0
4936	01G6N8WZ8QJHSGEE4NPYV9Q58H	2018.25	120.0	Sweden	16.81875
4938	01G6N8WFXSTVRWPXZ5RQQE0Q9R	881.0	76.0	France	11.592105263157896
4939	01G6N8X7X535RQ35C5WZQG89HH	1300.0	105.0	Belgium	12.380952380952381
4940	01G6N8XE6FWTX6BEPFZB8GZSJJ	500.0	25.0	Estonia	20.0
4941	01G6N8WXY05Y48FD2T1MKR4ZR0	2600.0	375.0	Greece	6.933333333333334
4942	01G6N8XB9YPXCW53DBQ1GPYYDC	367.0	52.0	Slovenia	7.0576923076923075
4943	01G6N8WYP545RAKVAF68BFNFNM	540.0	30.0	Sweden	18.0
4944	01G6N8X8RHWA2SRBAG1AQ7BVN5	1250.0	85.0	Belgium	14.705882352941176
4945	01G6N8X1XAB19J5F9E7BN2MHNB	875.0	45.0	Finland	19.444444444444443
4947	01G6N8WR4TB79X7076S52HGSGP	895.0	95.0	Netherlands	9.421052631578947
4948	01G6N8WHJ6QZ40TVNM81XFAGXN	460.0	38.0	Austria	12.105263157894736
4949	01G6N8WFTNBV80X18XQVPF2YCN	660.0	54.0	France	12.222222222222221
4950	01G6N8X3A3WPRBQ0WCECWNZHC3	360.0	61.0	Republic	5.901639344262295
4951	01G6N8WZCHXN643VZYS66BAWCV	517.5	16.0	Sweden	32.34375
4952	01G6N8X602NZXHHF6TZ4VR1JGX	275.0	35.0	Hungary	7.857142857142857
4953	01G6N8X3HNYYZAG3EV8NFN9BP3	1580.0	116.0	Republic	13.620689655172415
4954	01G6N8WF2T9B1F5G1SRDCHD1YB	480.0	82.0	Spain	5.853658536585366
4956	01G6N8XC3N1YWF7KD7XW1FBXGR	100.0	60.0	Romania	1.6666666666666667
4957	01G6N8XBS8SXCSE1HC1D5EKDV4	389.6	80.0	Romania	4.87
4958	01G6N8WR7KK60371BSVJAYCJQA	750.0	19.0	Netherlands	39.473684210526315
4959	01G6N8WC67F72N2X3TE4K1FN32	350.0	48.0	Italy	7.291666666666667
4964	01G6N8WD0DB0QQJ3G4FDNYERPX	1000.0	60.0	Italy	16.666666666666668
4965	01G6N8WQQY0WWK7NQD6P3P19A0	5000.0	1170.0	Portugal	4.273504273504273
4966	01G6N8WRVQRGWX31K0N34G86M7	1250.0	51.0	Netherlands	24.50980392156863
4967	01G6N8X1CX8AJPF0FA11V1S96G	891.0	58.0	Finland	15.362068965517242
4968	01G6N8WEF7AJF473GG3CJ0PX2E	720.0	45.0	Spain	16.0
4969	01G6N8WJT86E2J9M5RMVSEBWTR	1142.5	72.0	Austria	15.868055555555555
4970	01G6N8X5N55A5PRDJHRCSKQWFN	300.0	45.0	Hungary	6.666666666666667
4971	01G6N8WDXC4CXTCBFBCD2PARFT	750.0	65.0	Spain	11.538461538461538
4972	01G6N8WRRZYE11MN38H3QH1E7C	586.36	52.0	Netherlands	11.276153846153846
4973	01G6N8WMMB7FWWX2TBZSQEDB2C	939.85	57.0	Austria	16.48859649122807
4974	01G6N8WB0MXB8TAF3QF6CG8Y2G	2800.0	340.0	Italy	8.235294117647058
4976	01G6N8WDF67ENYM4ESV90SYPK2	900.0	50.0	Italy	18.0
4977	01G6N8X6GFGCRFF3J29TDMP0X6	700.0	52.0	Lithuania	13.461538461538462
4980	01G6N8X4T3F7SYEBJF98XGWXA3	6.5	200.0	Hungary	0.0325
4982	01G6N8X012KXKMSK952SYDQ2JP	427.77	64.0	Sweden	6.68390625
4983	01G6N8WZE5HWRZZGQ0R8Z5Y128	666.36	74.0	Sweden	9.004864864864865
4984	01G6N8WD0KK0201D4SY58HD3WX	1060.0	60.0	Italy	17.666666666666668
4985	01G6N8WEH1D26KDR74G7W634NM	5000.0	268.0	Spain	18.65671641791045
4988	01G6N8WRCDXQGZNS0EN6SF6VQF	925.0	90.0	Netherlands	10.277777777777779
4989	01G6N8WH2GBTXMY7XWHN92FK53	746.73	79.0	Austria	9.452278481012659
4990	01G6N8WNT4P18J0FTCBGQPF1G2	940.0	50.0	Switzerland	18.8
4991	01G6N8WMHGGTT4TQPV1B4DF9TM	839.55	47.0	Austria	17.862765957446808
4993	01G6N8WG28HC0A1EG5V9JWY9BE	700.0	29.0	France	24.137931034482758
4995	01G6N8WYA757ERPPE996ZMC2JG	720.0	83.0	Sweden	8.674698795180722
4996	01G6N8X3VYR2YHAYZ8QPRZPFPX	2000.0	500.0	Republic	4.0
4998	01G6N8X6TAYQ35DSGSQ4JQJBCQ	560.0	15.0	Luxembourg	37.333333333333336
4999	01G6N8WR654NF7ZV9TKD4CKGB3	5000.0	193.0	Netherlands	25.906735751295336
5000	01G6N8WT1SJMJ434J3WEF3BN36	1043.9	63.0	Denmark	16.56984126984127
5001	01G6N8WZWNJ4XN5QMCZM16B3ZS	386.19	45.0	Sweden	8.582
5002	01G6N8XBT80ETRWT2P94JXSB6F	292.2	52.0	Romania	5.619230769230769
5003	01G6N8WRA138J81BG9R25ECSAC	1695.0	108.0	Netherlands	15.694444444444445
5006	01G6N8WRJNXP4JG3F4XB1JYGYJ	1095.0	60.0	Netherlands	18.25
5007	01G6N8X56M20WSHS5Y82F5HFDR	750.0	86.0	Hungary	8.720930232558139
5008	01G6N8WGHTRQQSDHY4W6E7Z8Y6	1150.0	32.0	France	35.9375
5009	01G6N8WQKRVJZ4W7ZAWVD7ECTG	650.0	125.0	Portugal	5.2
5010	01G6N8WYF74C70FXRSKSMHDSQ8	317.96999999999997	40.0	Sweden	7.949249999999999
5011	01G6N8X7DH8K1HPAVKJWJHRB69	630.0	116.0	Belgium	5.431034482758621
5012	01G6N8WW85CKD0YM6NJGDJ14MF	483.0	45.0	Poland	10.733333333333333
5013	01G6N8XBSFVN33NW9BTDRBE1GP	204.54000000000002	20.0	Romania	10.227
5014	01G6N8WC3EZGTD6YAP8WF7DWAE	3000.0	132.0	Italy	22.727272727272727
5015	01G6N8X0DPKSE2DSX5HSFZQDJE	576.0	20.0	Norway	28.8
5016	01G6N8WMX9YSF6XEW8GZSWEK60	947.06	48.0	Austria	19.730416666666667
5017	01G6N8WHM96B1RDR8QGB8HT20X	1352.69	97.0	Austria	13.945257731958764
5018	01G6N8X3S51TN8EH106R8DXKMA	2200.0	270.0	Republic	8.148148148148149
5019	01G6N8X59NA7T351MQNF7KFY8E	675.0	66.0	Hungary	10.227272727272727
5020	01G6N8WS5PPNJV6SK8NM3MA77A	1285.0	77.0	Netherlands	16.68831168831169
5021	01G6N8XD26YES6W0PSV0KTX6BC	110.0	55.0	Romania	2.0
5024	01G6N8WK31ZDK26F225J6A7PD3	744.94	65.0	Austria	11.460615384615386
5026	01G6N8WR3QW3RMAV1CPP8HCP86	1695.0	100.0	Netherlands	16.95
5028	01G6N8X2KRXNWW07TXF6QX8349	230.48000000000002	27.0	Republic	8.536296296296298
5029	01G6N8X4V0AAY5WS4AGR7XEACB	525.0	72.0	Hungary	7.291666666666667
5030	01G6N8X5KT3JRPXMCXC53VDYS7	2000.0	195.0	Hungary	10.256410256410257
5031	01G6N8X2DFZJTRVNWQJNVP247F	864.0	78.0	Finland	11.076923076923077
5033	01G6N8WC3TXV5QYPZZM03PXFBR	1500.0	159.0	Italy	9.433962264150944
5034	01G6N8WVTR29Q0KPGXESJGEAWX	1169.3500000000001	102.0	Denmark	11.46421568627451
5035	01G6N8WXB0RTS5HGN07MBYJFYT	1.47	200.0	Poland	0.00735
5036	01G6N8WHSAME8W4VDMXW00SH65	990.0	85.0	Austria	11.647058823529411
5038	01G6N8WWZGABGGJT4DN1ARKTB4	336.0	31.0	Poland	10.838709677419354
5039	01G6N8XCGK5CD726K378YNAXX3	84.0	56.0	Romania	1.5
5040	01G6N8WR8FP8H16NZZ2TF599CE	977.0	78.0	Netherlands	12.525641025641026
5042	01G6N8X6TNXVAKYERF6PM9YDJ8	1400.0	36.0	Luxembourg	38.888888888888886
5043	01G6N8WK7FK0KPTP24A5C014FF	725.0	41.0	Austria	17.682926829268293
5045	01G6N8WGV5Z4S6YVYEH4S0A24V	259.07	31.0	Austria	8.357096774193549
5046	01G6N8X5QSGET6NVQMXR26DBW7	337.5	28.0	Hungary	12.053571428571429
5048	01G6N8WXMC3NYCR4Q6TN667SPY	220.5	35.0	Poland	6.3
5049	01G6N8WR7RH5VX1Y2SF6H9W6XA	1720.0	94.0	Netherlands	18.29787234042553
5051	01G6N8X5017VSJW5KC2ZE4WZTR	187.5	33.0	Hungary	5.681818181818182
5053	01G6N8WK7VEVTGXD0DCRN8TNWW	745.0	42.0	Austria	17.738095238095237
5055	01G6N8WG3RHMD7NVSBF5WMEW8X	400.0	45.0	France	8.88888888888889
5056	01G6N8WWGZ4344WY1QWKG6VX8M	987.0	62.0	Poland	15.919354838709678
5057	01G6N8X2N6SDHEAZDTNPCBQ6NJ	760.0	50.0	Republic	15.2
5058	01G6N8WC16C2TG5NFFHDHHQ1FN	1000.0	60.0	Italy	16.666666666666668
5059	01G6N8WT057JGNYXE3THPV43ZX	1020.5	55.0	Denmark	18.554545454545455
5060	01G6N8WVBNE8WT9MXZQ4D4THHV	514.6700000000001	52.0	Denmark	9.8975
5062	01G6N8X7AEQ6FFCQYS9T4CEEAX	1400.0	134.0	Belgium	10.447761194029852
5063	01G6N8WWNABF3G23M5137BGGAA	420.0	60.0	Poland	7.0
5064	01G6N8WC5SH0116BWHJG94RPJC	1700.0	35.0	Italy	48.57142857142857
5065	01G6N8WVCWWA0M3082WQ22934K	1120.8600000000001	99.0	Denmark	11.321818181818182
5066	01G6N8XD1DGS8SX1NTAPKQ4ABA	170.0	65.0	Romania	2.6153846153846154
5067	01G6N8WY9W5MA6M27VHCRC17HW	450.0	31.0	Sweden	14.516129032258064
5068	01G6N8X2W49VC4ZME13AP77C86	1160.0	55.0	Republic	21.09090909090909
5069	01G6N8XBRMW2MWKH3XBKK5T4VY	340.90000000000003	30.0	Romania	11.363333333333335
5070	01G6N8WFSD9HXSZDAZBGE78NJW	1250.0	20.0	France	62.5
5071	01G6N8WW8RNDHAD1BMPCRR4H4E	399.0	37.0	Poland	10.783783783783784
5072	01G6N8WVX10KE1MXWQCA1QDTE6	4620.0	140.0	Poland	33.0
5073	01G6N8WVXPCRTJYB3F2H9FAFJB	567.0	44.0	Poland	12.886363636363637
5077	01G6N8WJWKNTDQ9Y6QJE2VP9WF	767.0	71.0	Austria	10.80281690140845
5078	01G6N8WJBT39P8QR2CJ1YBM6MH	799.01	52.0	Austria	15.365576923076922
5079	01G6N8WV00ZZNB8D42RQNAF6FP	1222.0	104.0	Denmark	11.75
5081	01G6N8WFR6G4HHVV4W5WNDKVW1	695.0	50.0	France	13.9
5082	01G6N8XBNXEYMBDFP0MCANS9X9	70.0	54.0	Romania	1.2962962962962963
5083	01G6N8WY955AKXKDST6EZRQAE0	882.0	80.0	Sweden	11.025
5084	01G6N8XBNTCNS23083HHM2RE74	42.0	34.0	Romania	1.2352941176470589
5085	01G6N8WJCZDX274MVDVSNJ1RC0	800.0	43.0	Austria	18.6046511627907
5087	01G6N8X6ECSHRYNHRTDN3RKV2X	2700.0	142.0	Lithuania	19.014084507042252
5088	01G6N8WZK5R0RQ73JEFMV1X24Q	391.86	36.0	Sweden	10.885
5089	01G6N8X7AS2Q6YJDF7SDDSEAS1	1750.0	168.0	Belgium	10.416666666666666
5090	01G6N8X3YFWDAM3KNWJH22E7HA	1720.0	73.0	Republic	23.561643835616437
5091	01G6N8WSHD1DB4DDNXSNQYTNP8	822.0	80.0	Netherlands	10.275
5092	01G6N8WZ293RAFK5Z363XGZQ8Y	360.0	45.0	Sweden	8.0
5093	01G6N8WFA94FHBMH01YCE6TXW6	2500.0	150.0	Spain	16.666666666666668
5094	01G6N8WJT4VQ3H1FQXSH9X8SK9	999.02	87.0	Austria	11.482988505747127
5095	01G6N8WWE2E8CHKRB6Q4W2G98R	504.0	37.0	Poland	13.621621621621621
5096	01G6N8X5J7ZJ46K99HQC5KKK2Y	350.0	42.0	Hungary	8.333333333333334
5097	01G6N8X6TS064WJGRYP282B3SX	1450.0	38.0	Luxembourg	38.1578947368421
5098	01G6N8WVAX54VGSCX8SS94WJBA	908.0500000000001	93.0	Denmark	9.763978494623657
5099	01G6N8WVZ00AE7H6R0585938ZT	483.0	38.0	Poland	12.710526315789474
5100	01G6N8WKVM2A0J0EA9TBPA33Z8	1657.82	115.0	Austria	14.415826086956521
5101	01G6N8WXA90PP351DPK1C7SHCA	357.0	64.0	Poland	5.578125
5102	01G6N8X8XRJ24X60RHQNX1FRNG	1000.0	70.0	Belgium	14.285714285714286
5103	01G6N8WC7J1W03RSE0CVGCECRJ	3000.0	3000.0	Italy	1.0
5104	01G6N8XE9EGAB1TJ96R4HF0NVY	200.0	61.0	Estonia	3.278688524590164
5105	01G6N8WZ37D95X5RMVJ6MMKVR3	990.0	58.0	Sweden	17.06896551724138
5106	01G6N8XD01X4KVFMMBZ3W2ADC8	440.0	277.0	Romania	1.5884476534296028
5107	01G6N8WRPAPQF23V49EHTJDE5R	633.25	53.0	Netherlands	11.94811320754717
5108	01G6N8WZJDTT0KRRZ00TNNHWV3	358.91999999999996	23.0	Sweden	15.605217391304347
5109	01G6N8X2P79RE2JKK8AK40CW2M	480.0	28.0	Republic	17.142857142857142
5110	01G6N8WHHDQTD5VCDBZEHQH54Q	789.0	51.0	Austria	15.470588235294118
5111	01G6N8X16D12TB2Y2GJTBDNCS2	295.0	23.0	Finland	12.826086956521738
5112	01G6N8WWBQAD9AY8DKZ991ZKBJ	462.0	40.0	Poland	11.55
5113	01G6N8XC2J7KNJWNWTGVKRDWDZ	100.0	93.0	Romania	1.075268817204301
5114	01G6N8WFTG6CCW5M4939GDK3AK	495.0	40.0	France	12.375
5115	01G6N8X1VRS5HX1403ZS2FKS6T	1430.0	82.0	Finland	17.4390243902439
5116	01G6N8WKXD7ZPBVKJX5BQT13WC	1050.0	82.0	Austria	12.804878048780488
5119	01G6N8WBRYZ6ADNQ7YVTGHCMJ8	980.0	90.0	Italy	10.88888888888889
5120	01G6N8X5BRWFW9PRPPJJNZMRGV	1250.0	134.0	Hungary	9.328358208955224
5121	01G6N8WHRFBMFH2GS759ZTNWYW	890.0	53.0	Austria	16.79245283018868
5122	01G6N8WV46XBDBAED5XYX6XBVA	844.87	99.0	Denmark	8.534040404040404
5123	01G6N8X134X400B21EPGCWJ30Z	540.0	75.0	Finland	7.2
5124	01G6N8WGGEQYWFMJS2TPMTJTS7	1950.0	76.0	France	25.657894736842106
5125	01G6N8WCQFNB2W513551EP9CFT	900.0	1.0	Italy	900.0
5126	01G6N8WW8MADGPJ6ZSSJHBY7SE	1260.0	73.0	Poland	17.26027397260274
5127	01G6N8WMTYND4JJWBKXFA76H01	846.0	63.0	Austria	13.428571428571429
5129	01G6N8WRJ0BRW03S6XMCKGD5FZ	1250.0	85.0	Netherlands	14.705882352941176
5130	01G6N8WSEN90VDZ35Y87HZHVA4	1595.0	110.0	Netherlands	14.5
5132	01G6N8X1KGKX3VKVCJTQ7DRCYM	872.0	76.0	Finland	11.473684210526315
5133	01G6N8WQ2ET6Y7905S46T82VEX	2500.0	187.0	Portugal	13.368983957219251
5134	01G6N8WY3JWNN8TCFEHD9PCKKB	1800.0	79.0	Iceland	22.78481012658228
5135	01G6N8WRGTS9N9VJB0AEP0V1E5	700.0	30.0	Netherlands	23.333333333333332
5137	01G6N8WRQR7MVGRHHC8H59QJ3T	633.25	55.0	Netherlands	11.513636363636364
5140	01G6N8WG79YMAQCBX9NMTFKZFJ	575.0	64.0	France	8.984375
5141	01G6N8WS9G0HN9PP4HH8X6K7RW	1850.0	95.0	Netherlands	19.473684210526315
5143	01G6N8WVC42Y5RK9B1AE62TEFS	1982.5	100.0	Denmark	19.825
5145	01G6N8WC1MZHJ4HFHFA1BT8CKV	600.0	45.0	Italy	13.333333333333334
5147	01G6N8WEJ6GHEYWW7Z7SYQYR3B	1600.0	100.0	Spain	16.0
5148	01G6N8X4D98A82CY1TGPJX87JA	1750.0	105.0	Hungary	16.666666666666668
5149	01G6N8WQR28TDSBP31HZKMD29J	1900.0	9178.0	Portugal	0.2070167792547396
5150	01G6N8WSD550XXAYYG4S7J3KHD	345.0	10.0	Netherlands	34.5
5151	01G6N8WNTGKB7SSXNV0ER962Y7	863.0	56.0	Switzerland	15.410714285714286
5152	01G6N8X0NATEE8324CT8WHHD0H	780.0	50.0	Finland	15.6
5153	01G6N8WD49PN3WB3GH7J65277B	1300.0	65.0	Italy	20.0
5154	01G6N8XCY5HZ9VB4T0MS3BHBSJ	409.08000000000004	50.0	Romania	8.181600000000001
5158	01G6N8WR2S0CM94X928NEQ46GD	1500.0	102.0	Netherlands	14.705882352941176
5159	01G6N8X1YWMJ9RVXC5CV2J4EBX	857.0	67.0	Finland	12.791044776119403
5160	01G6N8WBJC2RW2B025RJ43EMJP	700.0	57.0	Italy	12.280701754385966
5161	01G6N8WXYGH8S7VN4D95G8364E	690.0	115.0	Greece	6.0
5163	01G6N8WQTDPPND78CXBT8B2EYQ	1999.0	380.0	Portugal	5.260526315789473
5164	01G6N8XBGCM9E1PGV7TH3A36CC	180.0	70.0	Romania	2.5714285714285716
5165	01G6N8XBFVXFA6A9SP40MDRRMA	158.0	78.0	Romania	2.0256410256410255
5167	01G6N8WBPYYZ6TKSDBXRH55BPP	1050.0	55.0	Italy	19.09090909090909
5168	01G6N8WF4J8FZ1H7HDX5QHBEZD	555.0	72.0	Spain	7.708333333333333
5169	01G6N8X0Z33G31VDDSFDY51YR1	840.0	79.0	Finland	10.632911392405063
5170	01G6N8WWNXNY2S9HBFBM6AQH8J	304.5	45.0	Poland	6.766666666666667
5171	01G6N8WH77J5GVDG187R1DMX1E	448.81	29.0	Austria	15.476206896551725
5172	01G6N8WG0GGE8CJW7G8ZG84RWY	990.0	64.0	France	15.46875
5173	01G6N8WSB8M2MBJCRBJZ0X76MM	800.0	40.0	Netherlands	20.0
5175	01G6N8WVM6RG40PFWZXNTDB2MG	553.02	53.0	Denmark	10.43433962264151
5176	01G6N8WVHQACBVYSP33SEGDT9Q	773.5	92.0	Denmark	8.407608695652174
5177	01G6N8WZ4TT9H0DGYPS18YBR5X	1125.0	43.0	Sweden	26.162790697674417
5178	01G6N8X09HEVA74G1JVQHPWMPN	917.1	120.0	Sweden	7.6425
5179	01G6N8WXF4E5SJRPXB9PV70S80	315.0	37.0	Poland	8.513513513513514
5182	01G6N8XDT2RC7R49YD7G5KQ8NV	1500.0	75.0	Estonia	20.0
5183	01G6N8XCEJ2CGKY300QGGHEFDG	360.0	120.0	Romania	3.0
5185	01G6N8WBSVKWRPWENF220PDAVQ	1300.0	60.0	Italy	21.666666666666668
5186	01G6N8WGCDXFQKM6YAFV2SKCJK	443.0	68.0	France	6.514705882352941
5187	01G6N8WWPN8JJYN780WB09J57Y	420.0	36.0	Poland	11.666666666666666
5188	01G6N8XE60VBVTFR929AR00Q3G	1580.0	74.0	Estonia	21.35135135135135
5190	01G6N8WRMSJ0596VV46Q37CMN3	1025.0	46.0	Netherlands	22.282608695652176
5191	01G6N8X7BHT65N29GT0MNZFBXW	1400.0	71.0	Belgium	19.718309859154928
5192	01G6N8WK469CZCJ6PJMNKEJG5P	2.0	50.0	Austria	0.04
5194	01G6N8WNS0J8FQ15ZKK6161647	450.0	61.0	Switzerland	7.377049180327869
5195	01G6N8WCYTMSE3SST8JMYCW5WG	1250.0	63.0	Italy	19.841269841269842
5196	01G6N8WTKKC45NP18T4TA27WJX	783.38	84.0	Denmark	9.325952380952382
5197	01G6N8WQ2WB1KK43JA6WTXHGXD	600.0	120.0	Portugal	5.0
5199	01G6N8X4NPZC3ZDJWWVT8GV5S2	450.0	140.0	Hungary	3.2142857142857144
5200	01G6N8WYJ94D810X1FH144BMDD	720.0	20.0	Sweden	36.0
5202	01G6N8WJPCT3KR78A3T3Q0403W	550.0	68.0	Austria	8.088235294117647
